,Buffett,CAPE,M2_YoY,VIX,CI_Loans_YoY,FedBalanceSheet_YoY,RRP_YoY,HY_Spread,IG_Spread,VolTerm,Pressure_raw,Trigger_raw,Buffett_z,CAPE_z,M2_YoY_z,VIX_z,CI_Loans_z,FedBalanceSheet_z,RRP_z,HY_Spread_z,IG_Spread_z,VolTerm_z,Pressure_z,Trigger_z,Composite,Composite_real_time,SP500,SPX_Drawdown
2021-05-31,193.5184,36.5521,12.9871,16.7600,-15.7254,11.3596,0.0000,4.3900,1.9990,0.8594,71.4484,-4.8369,3.2961,1.6408,1.8158,-0.3932,-2.4685,-0.0166,0.0000,0.0000,-0.4670,-0.2025,0.8228,-0.2965,0.4123,0.1938,4204.1099,0.0000
2021-06-30,191.5484,36.6963,11.8370,15.8300,-14.6219,15.2589,0.0000,4.3900,1.9259,0.8270,71.2076,-5.1119,3.1821,1.6548,1.5125,-0.5143,-2.3184,0.1422,0.0000,0.0000,-0.5662,-0.2666,0.8395,-0.2819,0.4501,0.3665,4297.5000,0.0000
2021-07-31,194.0778,37.4434,13.2080,18.2400,-13.8047,18.3111,0.0000,4.3900,1.9262,0.8167,72.5722,-6.0895,3.2198,1.7593,1.8552,-0.1979,-2.2052,0.2664,0.0000,0.0000,-0.5649,-0.2864,0.9246,-0.3964,0.3551,0.4171,4395.2598,0.0000
2021-08-31,199.8924,37.9735,12.9862,16.4800,-13.6597,19.2024,0.0000,4.3900,1.9564,0.8115,74.7354,-5.9301,3.3602,1.8295,1.7885,-0.4284,-2.1722,0.3024,0.0000,0.0000,-0.5226,-0.2960,1.0059,-0.3545,0.4680,0.3816,4522.6802,0.0000
2021-09-30,188.6392,37.6203,12.6035,23.1400,-11.3723,19.7254,0.0000,4.3900,1.8552,0.8804,71.6291,-6.9062,2.9516,1.7667,1.6822,0.4466,-1.8938,0.3234,0.0000,0.0000,-0.6604,-0.1578,0.9415,-0.4672,0.2874,0.3134,4307.5400,-0.0476
2021-10-31,199.9992,37.2530,12.7430,16.2600,-9.8755,19.7287,0.0000,4.3900,1.7738,0.8398,75.7922,-5.9612,3.2729,1.7027,1.7093,-0.4582,-1.7110,0.3231,0.0000,0.0000,-0.7708,-0.2385,1.0882,-0.3691,0.5064,0.4177,4605.3799,0.0000
2021-11-30,195.0820,38.5826,12.1433,27.1900,-7.4230,20.3048,0.0000,4.3900,1.7205,0.8329,75.4139,-7.5278,3.0727,1.8919,1.5497,0.9793,-1.4207,0.3462,0.0000,0.0000,-0.8423,-0.2516,1.1813,-0.5670,0.3477,0.3146,4567.0000,-0.0083
2021-12-31,195.2402,38.3048,12.6644,17.2200,-3.6056,18.9331,0.0000,4.3900,1.8345,0.8495,76.6465,-5.9634,3.0377,1.8400,1.6742,-0.3338,-0.9756,0.2895,0.0000,0.0000,-0.6841,-0.2179,1.3007,-0.3617,0.6345,0.5644,4766.1802,0.0000
2022-01-31,184.1425,36.9368,11.0067,24.8300,-2.7929,19.6566,0.0000,4.3900,1.8210,0.8912,72.7621,-6.9130,2.6598,1.6276,1.2492,0.6687,-0.8794,0.3188,0.0000,0.0000,-0.7014,-0.1341,1.1360,-0.4389,0.4363,0.4596,4515.5498,-0.0526
2022-02-28,178.3452,35.2871,10.3587,30.1500,-3.6497,17.6284,0.0000,4.3900,2.0337,0.9360,69.9942,-7.2539,2.4561,1.3762,1.0819,1.3659,-0.9764,0.2350,0.0000,0.0000,-0.4077,-0.0444,0.9520,-0.4478,0.2836,0.4531,4373.9399,-0.0823
2022-03-31,179.5555,34.2708,8.7111,20.5600,-1.1001,16.2330,0.0000,4.3900,2.1661,0.9210,70.9087,-5.4324,2.4714,1.2207,0.6627,0.1015,-0.6793,0.1773,0.0000,0.0000,-0.2247,-0.0743,1.0043,-0.1772,0.6309,0.6316,4530.4102,-0.0495
2022-04-30,163.4519,33.8892,7.3374,33.4000,0.8132,14.8855,0.0000,4.3900,1.9115,0.8897,66.0514,-6.9188,1.9613,1.1604,0.3135,1.7870,-0.4565,0.1215,0.0000,0.0000,-0.5754,-0.1364,0.8884,-0.4191,0.2818,0.4130,4131.9302,-0.1331
2022-05-31,162.5984,30.6732,6.2278,26.1900,3.2113,12.7884,0.0000,4.3900,2.2186,0.9473,65.4943,-5.3786,1.9236,0.6798,0.0315,0.8361,-0.1776,0.0349,0.0000,0.0000,-0.1507,-0.0212,0.8086,-0.1535,0.5031,0.5540,4132.1499,-0.1330
2022-06-30,145.6062,29.0477,5.9062,28.7100,9.2228,10.3361,0.0000,4.3900,2.1243,0.9485,61.2922,-5.3557,1.3966,0.4367,-0.0503,1.1645,0.5211,-0.0665,0.0000,0.0000,-0.2808,-0.0187,0.7848,-0.1925,0.4024,0.5651,3785.3799,-0.2058
2022-07-31,158.9702,29.0046,4.8706,21.3300,10.4396,8.1315,0.0000,4.3900,2.3175,0.9168,66.1381,-3.8154,1.7970,0.4296,-0.3137,0.1928,0.6616,-0.1576,0.0000,0.0000,-0.0131,-0.0821,0.9628,0.0262,0.7887,0.7442,4130.2900,-0.1334
2022-08-31,153.1358,30.6988,3.3222,25.8700,12.3478,5.7122,0.0000,4.3900,2.2548,0.8942,65.3941,-3.9093,1.6113,0.6816,-0.7073,0.7895,0.8820,-0.2575,0.0000,0.0000,-0.0999,-0.1269,1.0583,-0.0074,0.8416,0.7073,3955.0000,-0.1702
2022-09-30,135.9559,28.2299,2.5281,31.6200,13.9408,4.1144,0.0000,4.3900,2.1748,0.9678,59.3755,-4.3900,1.0839,0.3120,-0.9079,1.5412,1.0649,-0.3234,0.0000,0.0000,-0.2108,0.0202,0.8203,-0.0715,0.5880,0.6330,3585.6201,-0.2477
2022-10-31,146.0918,27.0808,0.8432,25.8800,14.4629,1.9507,0.0000,4.3900,2.2719,0.9812,62.5451,-3.0044,1.3882,0.1397,-1.3335,0.7841,1.1226,-0.4127,0.0000,0.0000,-0.0756,0.0470,0.8835,0.1333,0.8930,0.7172,3871.9800,-0.1876
2022-11-30,153.5261,28.3789,-0.0645,20.5800,13.9177,-0.7610,0.0000,4.3900,2.1833,0.9125,65.2742,-1.7527,1.6078,0.3339,-1.5583,0.0861,1.0564,-0.5247,0.0000,0.0000,-0.1987,-0.0903,0.9993,0.2440,1.1349,1.0651,4080.1101,-0.1439
2022-12-31,143.4947,28.3169,-1.5393,21.6700,12.3582,-2.3556,0.0000,4.3900,1.9776,0.8918,61.3899,-1.5022,1.2982,0.3241,-1.9226,0.2295,0.8728,-0.5901,0.0000,0.0000,-0.4848,-0.1314,0.8317,0.2382,1.0422,1.0158,3839.5000,-0.1944
2023-01-31,152.4552,28.3348,-1.9307,19.4000,13.4643,-4.4008,0.0000,4.3900,1.9705,0.9132,64.7514,-0.8278,1.5640,0.3264,-2.0094,-0.0701,0.9992,-0.6741,0.0000,0.0000,-0.4940,-0.0883,0.9632,0.3102,1.2330,0.9933,4076.6001,-0.1447
2023-02-28,148.4329,28.9198,-2.5818,20.7000,12.0399,-6.1148,0.0000,4.3900,1.8474,0.9260,63.1308,-0.6914,1.4365,0.4138,-2.1589,0.1016,0.8315,-0.7442,0.0000,0.0000,-0.6648,-0.0624,0.8939,0.2963,1.1941,1.1412,3970.1499,-0.1670
2023-03-31,149.1314,27.9381,-4.4651,18.7000,9.1108,-2.5870,0.0000,4.3900,2.0513,0.9323,62.0601,-0.6106,1.4522,0.2656,-2.6077,-0.1628,0.4893,-0.5960,0.0000,0.0000,-0.3792,-0.0497,0.7357,0.4197,1.2418,1.1918,4109.3101,-0.1378
2023-04-30,150.1555,28.7648,-4.3493,15.7800,7.6504,-4.2110,0.0000,4.3900,2.0695,0.8630,62.1902,0.0147,1.4774,0.3897,-2.5550,-0.5488,0.3185,-0.6627,0.0000,0.0000,-0.3533,-0.1879,0.7285,0.4607,1.2843,1.2384,4169.4800,-0.1252
2023-05-31,154.2666,28.7621,-3.6946,17.9400,4.8928,-5.9360,0.0000,4.3900,2.1927,0.8520,62.6405,-0.1250,1.5948,0.3887,-2.3733,-0.2620,-0.0036,-0.7334,0.0000,0.0000,-0.1804,-0.2095,0.6600,0.4255,1.1904,1.2048,4179.8301,-0.1230
2023-06-30,164.0893,29.9400,-4.0614,13.5900,2.5096,-6.4244,0.0000,4.2845,1.9990,0.8232,65.5130,0.5718,1.8807,0.5657,-2.4429,-0.8377,-0.2820,-0.7523,0.0000,-0.2105,-0.4515,-0.2663,0.7215,0.4435,1.2866,1.1104,4450.3799,-0.0663
2023-07-31,168.7517,30.8917,-4.1905,13.6300,1.9851,-7.2740,0.0000,3.9345,1.8420,0.8481,67.2095,0.6370,2.0086,0.7083,-2.4535,-0.8307,-0.3429,-0.7863,0.0000,-0.9083,-0.6707,-0.2160,0.7913,0.3251,1.1904,1.0244,4588.9600,-0.0372
2023-08-31,165.2953,30.3047,-3.9081,13.5700,1.4018,-7.9852,0.0000,3.9030,1.8496,0.8843,65.6673,0.7086,1.8945,0.6185,-2.3657,-0.8370,-0.4107,-0.8145,0.0000,-0.9689,-0.6589,-0.1434,0.7008,0.3208,1.1114,1.0614,4507.6602,-0.0542
2023-09-30,153.8994,29.7997,-3.6308,17.5200,0.3544,-9.0216,0.0000,3.8860,1.7770,0.8934,61.3512,0.2413,1.5478,0.5412,-2.2813,-0.3117,-0.5328,-0.8561,0.0000,-1.0006,-0.7595,-0.1248,0.5187,0.2235,0.8599,0.9531,4288.0498,-0.1003
2023-10-31,150.0767,28.7691,-3.6669,18.1400,-0.1911,-9.3460,0.0000,4.3555,1.8318,0.9429,59.5515,0.2861,1.4286,0.3846,-2.2730,-0.2289,-0.5959,-0.8678,0.0000,-0.0615,-0.6812,-0.0258,0.4057,0.3716,0.9938,1.0824,4193.7998,-0.1201
2023-11-30,163.1404,30.0132,-2.9772,12.9200,-0.5550,-9.1843,0.0000,3.9900,1.7890,0.8622,64.1996,0.8404,1.8083,0.5723,-2.0939,-0.9221,-0.6376,-0.8593,0.0000,-0.7905,-0.7400,-0.1868,0.5810,0.3083,1.0108,0.9228,4567.7998,-0.0416
2023-12-31,169.9775,31.4523,-2.2868,12.4500,-1.2841,-9.8044,0.0000,3.5835,1.6220,0.8222,66.7153,0.8098,1.9993,0.7892,-1.9181,-0.9824,-0.7220,-0.8834,0.0000,-1.5997,-0.9729,-0.2661,0.6888,0.1350,0.8602,0.7491,4769.8301,0.0000
2024-01-31,172.9001,32.0451,-1.7643,14.3500,-1.7700,-9.5272,0.0000,3.5462,1.6190,0.8747,67.7250,0.4259,2.0726,0.8773,-1.7847,-0.7280,-0.7777,-0.8699,0.0000,-1.6703,-0.9748,-0.1606,0.7241,0.0824,0.8261,0.6736,4845.6499,0.0000
2024-02-29,180.0172,33.0372,-1.4886,13.4000,-1.3801,-9.2555,0.0000,3.3610,1.5585,0.8982,70.5581,0.4517,2.2657,1.0255,-1.7112,-0.8528,-0.7305,-0.8568,0.0000,-2.0359,-1.0574,-0.1134,0.8536,0.0306,0.8515,0.6465,5096.2700,0.0000
2024-03-31,183.4623,33.7549,0.7519,13.0100,-1.0651,-14.0272,0.0000,3.1820,1.5450,0.8802,72.0507,0.8389,2.3484,1.1314,-1.1768,-0.9029,-0.6922,-1.0542,0.0000,-2.3882,-1.0737,-0.1491,0.9292,-0.0682,0.7468,0.6746,5254.3501,0.0000
2024-04-30,176.9043,33.1416,1.0227,15.6500,-0.7305,-13.5509,0.0000,3.2273,1.4632,0.9375,69.7718,0.3580,2.1429,1.0358,-1.1098,-0.5500,-0.6516,-1.0318,0.0000,-2.2923,-1.1855,-0.0343,0.8423,-0.1172,0.6294,0.6237,5035.6899,-0.0416
2024-05-31,183.8246,33.7736,0.6122,12.9200,-0.1299,-13.1356,0.0000,3.1168,1.4682,0.8835,72.4895,0.7246,2.3261,1.1287,-1.2035,-0.9124,-0.5799,-1.0119,0.0000,-2.5073,-1.1752,-0.1421,0.9583,-0.0995,0.7268,0.5864,5277.5098,0.0000
2024-06-30,186.4614,34.8105,1.4525,12.4400,0.9202,-13.3049,0.0000,3.1974,1.5142,0.8626,74.0641,0.7124,2.3833,1.2820,-1.0022,-0.9742,-0.4553,-1.0166,0.0000,-2.3407,-1.1075,-0.1834,1.0700,-0.0912,0.8091,0.7440,5460.4800,0.0000
2024-07-31,190.3557,35.4436,1.2827,16.3600,0.1944,-12.5308,0.0000,3.1509,1.5882,0.9139,75.3312,0.0773,2.4743,1.3734,-1.0398,-0.4502,-0.5402,-0.9819,0.0000,-2.4279,-1.0012,-0.0806,1.1025,-0.1482,0.7733,0.6437,5522.2998,0.0000
2024-08-31,193.3374,34.9196,2.0403,15.0000,0.2203,-12.2896,0.0000,3.3750,1.7336,0.9231,76.1591,0.1830,2.5371,1.2900,-0.8588,-0.6309,-0.5363,-0.9695,0.0000,-1.9751,-0.7951,-0.0621,1.0969,-0.0533,0.8800,0.8356,5648.3999,0.0000
2024-09-30,195.8174,35.6602,2.3182,16.7300,0.7544,-11.5221,0.0000,3.2625,1.6945,0.8892,77.4107,-0.2400,2.5840,1.3972,-0.7915,-0.3991,-0.4725,-0.9353,0.0000,-2.1949,-0.8485,-0.1297,1.1696,-0.1496,0.8068,0.7492,5762.4800,0.0000
2024-10-31,194.1915,36.5872,3.0273,23.1600,1.0259,-10.8454,0.0000,2.9304,1.5387,0.9688,77.2682,-1.4148,2.5164,1.5314,-0.6225,0.4610,-0.4397,-0.9050,0.0000,-2.8524,-1.0650,0.0296,1.2027,-0.4030,0.5145,0.5084,5705.4502,-0.0099
2024-11-30,207.1330,37.3502,3.1350,13.5100,0.7082,-11.4288,0.0000,2.6945,1.4195,0.9050,81.7305,-0.0282,2.8482,1.6395,-0.5961,-0.8303,-0.4767,-0.9275,0.0000,-3.3166,-1.2291,-0.0978,1.3370,-0.3271,0.6895,0.4915,6032.3799,0.0000
2024-12-31,196.4756,37.7112,3.4773,17.3500,1.2208,-10.7201,0.0000,2.7552,1.4095,0.8661,78.4692,-0.7252,2.5302,1.6863,-0.5141,-0.3152,-0.4153,-0.8959,0.0000,-3.1877,-1.2395,-0.1752,1.2671,-0.4110,0.5293,0.5326,5881.6299,-0.0250
2025-01-31,205.1360,37.1292,3.4452,16.4300,-3.6197,-10.6412,0.0000,2.7195,1.4470,0.8987,79.5485,-0.5955,2.7418,1.5923,-0.5210,-0.4381,-0.9880,-0.8907,0.0000,-3.2517,-1.1836,-0.1099,1.1154,-0.3850,0.4739,0.4960,6040.5298,0.0000
2025-02-28,198.8583,37.1872,3.4033,19.6300,-3.5799,-10.5936,0.0000,2.7132,1.4716,0.9038,77.4885,-1.0502,2.5475,1.5944,-0.5301,-0.0083,-0.9810,-0.8869,0.0000,-3.2568,-1.1460,-0.0994,1.0536,-0.4395,0.3592,0.4105,5954.5000,-0.0142
2025-03-31,185.6202,34.7848,3.1773,22.2800,-2.4757,-9.9467,0.0000,3.1714,1.6505,0.9913,72.6431,-1.3853,2.1728,1.2310,-0.5830,0.3475,-0.8482,-0.8580,0.0000,-2.3349,-0.8930,0.0755,0.8519,-0.2941,0.3999,0.5811,5611.8501,-0.0710
2025-04-30,184.9280,32.6213,3.9798,24.7000,-3.1777,-8.8720,0.0000,4.0348,1.9048,1.0659,71.4572,-1.8289,2.1402,0.9052,-0.3915,0.6721,-0.9296,-0.8113,0.0000,-0.6068,-0.5351,0.2241,0.7053,-0.0553,0.6293,0.8777,5569.0601,-0.0781
2025-05-31,196.8182,35.0767,3.8786,18.5700,-2.6668,-8.3889,0.0000,3.3538,1.8624,0.9142,76.4094,-1.1328,2.4414,1.2691,-0.4150,-0.1532,-0.8671,-0.7896,0.0000,-1.9642,-0.5937,-0.0791,0.9478,-0.1827,0.5909,0.5675,5911.6899,-0.0213
2025-06-30,202.6026,36.1111,4.3754,16.7300,-2.7888,-7.8682,0.0000,3.1235,1.7645,0.8750,78.6416,-1.0677,2.5738,1.4189,-0.2962,-0.4008,-0.8799,-0.7663,0.0000,-2.4193,-0.7301,-0.1571,1.0376,-0.2633,0.5434,0.4713,6204.9502,0.0000
2025-07-31,207.2719,37.4742,4.2722,16.7200,-2.8852,-7.4642,0.0000,2.8932,1.7068,0.8484,80.6203,-1.1542,2.6731,1.6159,-0.3204,-0.4016,-0.8895,-0.7480,0.0000,-2.8734,-0.8097,-0.2099,1.1332,-0.3461,0.5053,0.2639,6339.3901,0.0000
2025-08-31,212.3935,37.8461,4.1806,15.3600,-2.9486,-7.2980,0.0000,2.9057,1.7314,0.8358,82.4304,-0.9671,2.7806,1.6642,-0.3419,-0.5844,-0.8952,-0.7397,0.0000,-2.8418,-0.7737,-0.2345,1.1832,-0.3120,0.5854,0.4303,6460.2598,0.0000
2025-09-30,215.0872,38.5804,4.0775,16.2800,-3.1862,-6.6619,0.0000,2.7857,1.7129,0.8446,83.4938,-1.1932,2.8221,1.7652,-0.3661,-0.4594,-0.9216,-0.7117,0.0000,-3.0749,-0.7984,-0.2163,1.2219,-0.3646,0.5494,0.4353,6688.4600,0.0000
2025-10-31,219.5095,39.2057,4.0796,17.4400,-3.8254,-6.0805,0.0000,2.9248,1.6752,0.8874,84.9633,-1.4217,2.9058,1.8488,-0.3651,-0.3021,-0.9953,-0.6861,0.0000,-2.7904,-0.8497,-0.1304,1.2531,-0.3453,0.6248,0.5478,6840.2002,0.0000
2025-11-30,220.2314,39.1417,3.9063,16.3500,-3.0215,-5.1081,0.0000,3.0937,1.7616,0.9121,85.4505,-1.3401,2.8932,1.8302,-0.4061,-0.4491,-0.8979,-0.6441,0.0000,-2.4471,-0.7268,-0.0808,1.2752,-0.2508,0.7607,0.6884,6849.0898,0.0000
2025-12-31,216.5087,39.5579,4.3179,14.9500,1.8389,-3.0919,0.0000,2.8918,1.7545,0.8165,85.9685,-1.5304,2.7704,1.8820,-0.3070,-0.6379,-0.3190,-0.5582,0.0000,-2.8444,-0.7354,-0.2715,1.4445,-0.3354,0.7206,0.6356,6845.5000,-0.0005
2026-01-31,221.1194,39.5936,4.0377,17.4400,2.9253,-3.3824,0.0000,2.7380,1.6650,0.8444,87.8794,-1.8354,2.8576,1.8776,-0.3738,-0.2997,-0.1894,-0.5696,0.0000,-3.1449,-0.8601,-0.2153,1.5153,-0.4253,0.6642,0.5791,6939.0298,0.0000
2026-02-28,218.4508,39.2134,4.7317,19.8600,4.4269,-2.2510,0.0000,2.9079,1.6868,0.9116,87.3637,-2.4049,2.7632,1.8130,-0.2067,0.0288,-0.0103,-0.5211,0.0000,-2.7988,-0.8277,-0.0807,1.5220,-0.4297,0.6645,0.6954,6878.8799,-0.0087
2026-03-31,205.3916,38.9324,4.4454,25.2500,5.3625,-1.2328,0.0000,3.2218,1.7982,0.9898,83.2288,-3.2075,2.4176,1.7637,-0.2753,0.7602,0.1013,-0.4774,0.0000,-2.1662,-0.6693,0.0756,1.4275,-0.3954,0.6564,0.7437,6528.5200,-0.0592
2026-04-30,226.4399,38.9324,4.6578,16.8900,7.9324,-0.1390,0.0000,2.9157,1.7114,0.9017,91.1016,-2.2686,2.9101,1.7556,-0.2239,-0.3763,0.4080,-0.4306,0.0000,-2.7721,-0.7905,-0.1004,1.6912,-0.3760,0.8319,0.6758,7209.0098,0.0000
2026-05-31,237.7608,38.9324,4.6578,15.3200,7.9324,-0.1390,0.0000,2.7770,1.6190,0.8436,94.8752,-2.0856,3.1504,1.7476,-0.2236,-0.5892,0.4075,-0.4300,0.0000,-3.0428,-0.9192,-0.2161,1.7685,-0.4193,0.8314,0.7712,7580.0601,0.0000
